State,RTO,Variant,OEM,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
Madhya Pradesh,VIDISHA DTO - MP40,ICE,BAJAJ AUTO LTD,183,181,254,256,281,220,204,177,151,314,823,193
Madhya Pradesh,VIDISHA DTO - MP40,ICE,CLASSIC LEGENDS PVT LTD,0,0,0,1,0,1,1,0,0,0,0,0
Madhya Pradesh,VIDISHA DTO - MP40,ICE,HERO MOTOCORP LTD,542,500,635,782,807,536,512,431,259,936,"2,181",403
Madhya Pradesh,VIDISHA DTO - MP40,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,326,330,327,390,420,322,339,313,220,477,942,429
Madhya Pradesh,VIDISHA DTO - MP40,ICE,INDIA KAWASAKI MOTORS PVT LTD,0,0,0,0,0,0,0,0,0,1,0,0
Madhya Pradesh,VIDISHA DTO - MP40,ICE,INDIA YAMAHA MOTOR PVT LTD,11,3,5,3,6,2,7,3,2,0,1,0
Madhya Pradesh,VIDISHA DTO - MP40,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),23,27,33,35,27,25,27,11,14,43,69,28
Madhya Pradesh,VIDISHA DTO - MP40,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,33,17,23,22,32,23,26,35,23,48,70,13
Madhya Pradesh,VIDISHA DTO - MP40,ICE,TVS MOTOR COMPANY LTD,296,333,341,461,376,249,264,221,188,425,"1,079",228
