State,RTO,Variant,OEM,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,BAJAJ AUTO LTD,209,121,210,225,201,171,9,"1,146",0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,CLASSIC LEGENDS PVT LTD,0,2,0,0,0,0,0,2,0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,HERO MOTOCORP LTD,608,445,564,537,583,530,3,"3,270",0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,765,595,605,736,725,657,14,"4,097",0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,INDIA YAMAHA MOTOR PVT LTD,8,14,11,10,19,9,0,71,0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),31,24,48,42,29,39,0,213,0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,81,83,45,66,69,65,0,409,0,0,0
Madhya Pradesh,KHARGONE ARTO - MP10,ICE,TVS MOTOR COMPANY LTD,186,125,142,163,151,147,2,916,0,0,0
