State,RTO,Variant,OEM,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,BAJAJ AUTO LTD,169,136,180,308,161,166,1,"1,121",0,0,0
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,HERO MOTOCORP LTD,395,358,455,433,378,412,4,"2,435",0,0,0
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,412,399,406,463,416,416,0,"2,512",0,0,0
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,INDIA YAMAHA MOTOR PVT LTD,8,9,7,17,10,9,0,60,0,0,0
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),50,30,37,32,33,26,2,210,0,0,0
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,18,37,40,19,30,14,1,159,0,0,0
Madhya Pradesh,KHANDWA ARTO - MP12,ICE,TVS MOTOR COMPANY LTD,127,110,106,89,109,99,1,641,0,0,0
