State,RTO,Variant,OEM,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,BAJAJ AUTO LTD,65,84,84,103,80,60,58,45,52,86,124,49
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,CLASSIC LEGENDS PVT LTD,0,0,1,1,0,0,0,0,0,1,0,0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,HERO MOTOCORP LTD,195,188,246,212,195,159,215,144,165,321,473,148
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,92,62,103,95,109,127,147,135,144,179,447,97
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,INDIA YAMAHA MOTOR PVT LTD,9,1,9,0,1,0,4,4,11,8,10,9
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),6,12,8,18,11,10,4,12,4,18,19,8
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,5,19,7,11,4,5,14,1,9,20,8,4
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,TVS MOTOR COMPANY LTD,101,144,173,150,172,112,128,118,132,153,326,123
