State,RTO,Variant,OEM,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
Chhattisgarh,KAWARDHA DTO - CG9,ICE,BAJAJ AUTO LTD,220,223,264,374,214,155,136,145,125,479,416,161
Chhattisgarh,KAWARDHA DTO - CG9,ICE,CLASSIC LEGENDS PVT LTD,1,0,0,0,0,0,0,0,0,1,0,0
Chhattisgarh,KAWARDHA DTO - CG9,ICE,HERO MOTOCORP LTD,467,487,658,814,633,487,388,335,243,"1,011",922,286
Chhattisgarh,KAWARDHA DTO - CG9,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,321,314,400,407,442,348,334,320,311,812,694,284
Chhattisgarh,KAWARDHA DTO - CG9,ICE,INDIA YAMAHA MOTOR PVT LTD,7,8,5,12,9,4,10,4,6,8,13,6
Chhattisgarh,KAWARDHA DTO - CG9,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),15,6,17,29,12,10,13,8,3,20,26,9
Chhattisgarh,KAWARDHA DTO - CG9,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,1,1,0,3,0,2,2,0,0,0,2,1
Chhattisgarh,KAWARDHA DTO - CG9,ICE,TVS MOTOR COMPANY LTD,83,84,104,144,101,67,52,55,51,163,107,61
