State,RTO,Variant,OEM,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,E2W,WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,BAJAJ AUTO LTD,166.0,260.0,298.0,252.0,471.0,243.0,177.0,144.0,79.0,213.0,605.0,171.0,169.0,237.0,202.0,335.0,478.0,233.0,10.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,BMW INDIA PVT LTD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,CLASSIC LEGENDS PVT LTD,3.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,4.0,4.0,7.0,3.0,8.0,3.0,0.0,3.0,2.0,0.0,19.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,HERO HONDA MOTORS  LTD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,HERO MOTOCORP LTD,0.0,0.0,0.0,0.0,0.0,0.0,935.0,610.0,408.0,0.0,0.0,767.0,805.0,0.0,953.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,180.0,260.0,159.0,247.0,270.0,223.0,203.0,143.0,111.0,227.0,580.0,226.0,157.0,199.0,226.0,249.0,273.0,216.0,7.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,INDIA KAWASAKI MOTORS PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,INDIA YAMAHA MOTOR PVT LTD,11.0,18.0,21.0,29.0,26.0,21.0,13.0,16.0,8.0,22.0,39.0,13.0,14.0,8.0,16.0,16.0,20.0,8.0,0.0,82.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),111.0,116.0,71.0,96.0,89.0,53.0,42.0,35.0,38.0,77.0,182.0,79.0,83.0,79.0,96.0,93.0,124.0,101.0,1.0,577.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,8.0,9.0,9.0,12.0,8.0,11.0,6.0,9.0,5.0,7.0,19.0,6.0,3.0,6.0,15.0,16.0,10.0,11.0,0.0,61.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,TVS MOTOR COMPANY LTD,436.0,416.0,327.0,499.0,511.0,392.0,285.0,230.0,177.0,422.0,834.0,303.0,269.0,374.0,291.0,452.0,656.0,386.0,3.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,A.V.AUTOMOTIVES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,AAHANA COMMERCE PVT LTD,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,AJAY MOTORS PRIVATE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,ALLFINE INDUSTRIES PVT LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,ALTIER ELECTRIC VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,AMBIKA INDUSTRIES,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,APM AUTO SALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,ARCHIT ENTERPRISES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,ASHMA-MOTORS PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,BEST WAY AGENCIES PVT LTD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,BHM INDUSTRIES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,11.0,0.0,5.0,4.0,1.0,2.0,24.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,BRIGHT AUTOZONE PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,CHAMPION POLY PLAST,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,DE EUSI MOTORS PVT LTD.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,6.0,11.0,8.0,3.0,3.0,1.0,1.0,3.0,0.0,19.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,DILLI ELECTRIC AUTO PVT LTD,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,4.0,4.0,1.0,0.0,18.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,DUKE AUTO INDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,DYS IMPEX PRIVATE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,ELITE AUTO ENGINEERS PVT LTD,6.0,1.0,3.0,5.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,ENERGY ELECTRIC VEHICLES,5.0,3.0,8.0,7.0,9.0,4.0,9.0,6.0,6.0,8.0,9.0,8.0,5.0,5.0,6.0,11.0,5.0,5.0,0.0,37.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,EXTREME MOTORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,GAGAN AUTOMOTIVES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,GREEN IMPEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,GREENWHEELS AUTOMOBILE PVT LTD,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,HARSH TRADING CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,HOP MOTORS PVT LTD,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,HOTAGE INDIA,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,INS AUTOMOBILES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,J. S. AUTO (P) LTD,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0,10.0,6.0,4.0,0.0,27.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,JMT VEHICLES PVT LTD,2.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,7.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,JS MOBILEON PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,KGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,KHALSAE-VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,LECTRIX E VEHICLES PVT LTD,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,M/S SHRIRAM AUTO TECH PVT LTD,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,MAA SHAKTI EXIM PVT LTD,5.0,3.0,7.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,11.0,1.0,0.0,16.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,MAHINDRA LAST MILE MOBILITY LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,MINI METRO EV L.L.P,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,4.0,1.0,8.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,PARAS INDUSTRIES,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,RACHANACREATIONS AUTO PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,RAYON ENGINEERS,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,RIBAND ELECTRIC PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,SAERA ELECTRIC AUTO PVT LTD,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,SHIGAN EVOLTZ LTD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,SHRI BARSANA E-VEHICLES PVT LTD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,SKS TRADE INDIA PVT LTD,2.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,11.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,12.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,SWARNCHAKRA AUTOMOBILES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,T U K INDUSTRIES,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,9.0,5.0,8.0,0.0,10.0,4.0,6.0,7.0,0.0,35.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,THUKRAL ELECTRIC BIKES PVT LTD,5.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,TWO FRIENDS AUTO ELECTRIC PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,UNIQUE INTERNATIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,6.0,11.0,1.0,10.0,7.0,0.0,40.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3G,YC ELECTRIC VEHICLE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,A.V.AUTOMOTIVES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,AJAY MOTORS PRIVATE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,4.0,0.0,13.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,AKG INTERNATIONAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,ALLFINE INDUSTRIES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,ALTIER ELECTRIC VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,AMBIKA INDUSTRIES,6.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,ASHA IMPEX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,ASHMA-MOTORS PVT LTD,1.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,ATTOLENT AUTO GROUP PVT LTD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,ATUT SANGAM,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,AVL ELECTRIC VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,L3P,BEST WAY AGENCIES PVT LTD,11.0,9.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,8.0,9.0,7.0,6.0,8.0,13.0,7.0,5.0,0.0,46.0,0.0,0.0,0.0
