State,RTO,Variant,OEM,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Uttar Pradesh,HATHRAS - UP86,L5P,BAJAJ AUTO LTD,1,4,4,3,3,4,0,19,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,EULER MOTORS PVT LTD,0,0,0,0,1,1,0,2,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,MAHINDRA LAST MILE MOBILITY LTD,9,10,3,5,10,14,0,51,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,OMEGA SEIKI PVT LTD,0,0,0,0,1,0,0,1,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,PIAGGIO VEHICLES PVT LTD,3,1,1,2,2,3,0,12,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,THUKRAL ELECTRIC BIKES PVT LTD,1,0,0,0,0,0,0,1,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,TI CLEAN MOBILITY PVT LTD,4,2,0,0,1,0,0,7,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,TVS MOTOR COMPANY LTD,2,0,0,1,1,1,0,5,0,0,0
Uttar Pradesh,HATHRAS - UP86,L5P,VICTORY ELECTRIC INTERNATIONAL,2,1,0,0,0,0,0,3,0,0,0
