State,RTO,Variant,OEM,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Uttar Pradesh,Azamgarh RTO - UP50,ICE,BAJAJ AUTO LTD,342,345,296,595,"1,078",580,2,"3,238",0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,BMW INDIA PVT LTD,0,0,1,0,0,0,0,1,0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,CLASSIC LEGENDS PVT LTD,2,4,4,4,2,3,0,19,0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,HERO MOTOCORP LTD,"1,568","1,760","1,546","2,674","4,868","2,506",5,"14,927",0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,500,521,572,728,"1,176",689,1,"4,187",0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,INDIA YAMAHA MOTOR PVT LTD,25,20,23,19,42,23,3,155,0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),147,207,206,265,349,179,4,"1,357",0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,22,16,15,15,21,20,0,109,0,0,0
Uttar Pradesh,Azamgarh RTO - UP50,ICE,TVS MOTOR COMPANY LTD,480,506,448,752,"1,250",690,11,"4,137",0,0,0
