State,RTO,Variant,OEM,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Uttar Pradesh,Kanpur Dehat - UP77,E2W,ATHER ENERGY LTD,1,0,0,0,0,0,0,1,0,0,0
Uttar Pradesh,Kanpur Dehat - UP77,E2W,BAJAJ AUTO LTD,6,4,5,3,8,3,1,30,0,0,0
Uttar Pradesh,Kanpur Dehat - UP77,E2W,HERO MOTOCORP LTD,1,0,0,1,1,2,0,5,0,0,0
Uttar Pradesh,Kanpur Dehat - UP77,E2W,KLB KOMAKI PVT LTD,0,1,0,0,0,1,0,2,0,0,0
Uttar Pradesh,Kanpur Dehat - UP77,E2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,8,1,4,2,4,10,0,29,0,0,0
Uttar Pradesh,Kanpur Dehat - UP77,E2W,REVOLT INTELLICORP PVT LTD,0,0,0,0,1,0,0,1,0,0,0
Uttar Pradesh,Kanpur Dehat - UP77,E2W,TVS MOTOR COMPANY LTD,2,3,4,2,2,4,0,17,0,0,0
