State,RTO,Variant,OEM,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,BAJAJ AUTO LTD,166,260,298,252,471,243,177,144,79,213,605,171
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,BMW INDIA PVT LTD,0,0,0,0,0,1,0,0,0,0,0,0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,CLASSIC LEGENDS PVT LTD,3,2,1,4,2,1,2,1,0,4,4,7
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,HERO HONDA MOTORS  LTD,0,0,0,0,1,0,0,0,0,0,0,0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,HERO MOTOCORP LTD,"1,326","1,113","1,074","1,735","1,509","1,115",935,610,408,"1,115","2,554",767
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,180,260,159,247,270,223,203,143,111,227,580,226
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,INDIA KAWASAKI MOTORS PVT LTD,0,0,0,0,0,0,0,0,0,1,0,0
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,INDIA YAMAHA MOTOR PVT LTD,11,18,21,29,26,21,13,16,8,22,39,13
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),111,116,71,96,89,53,42,35,38,77,182,79
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,8,9,9,12,8,11,6,9,5,7,19,6
Uttar Pradesh,AKBARPUR(AMBEDKAR NAGAR) - UP45,ICE,TVS MOTOR COMPANY LTD,436,416,327,499,511,392,285,230,177,422,834,303
