State,RTO,Variant,OEM,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,BAJAJ AUTO LTD,177,162,139,248,227,230,0,"1,183",0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,CLASSIC LEGENDS PVT LTD,1,1,0,0,0,0,0,2,0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,HERO MOTOCORP LTD,494,511,677,909,901,825,15,"4,332",0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,176,133,133,219,215,126,28,"1,030",0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,INDIA YAMAHA MOTOR PVT LTD,7,4,8,9,5,7,0,40,0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),57,57,44,87,76,38,0,359,0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,0,0,0,1,1,1,0,3,0,0,0
Uttar Pradesh,Kasganj(kashi ram nagar) - UP87,ICE,TVS MOTOR COMPANY LTD,224,185,178,317,301,230,0,"1,435",0,0,0
